[ 2012-11-22T09:18:15+08:00 ] / | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000557s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '23' ) LIMIT 1  [ RunTime:0.000208s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000062s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000070s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000056s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000098s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/23/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001284s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000072s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000416s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1168' ) LIMIT 1  [ RunTime:0.000091s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '23' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000066s ]
[ 2012-11-22T10:26:44+08:00 ] /index.php/Category/edit/id/1168/aid/18 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000053s ]
