[ 2013-02-27T09:42:25+08:00 ] /yy_v2/y_dd/yconfig/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:56:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 125 行.
[ 2013-02-27T09:56:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 137 行.
[ 2013-02-27T09:56:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: moduleList 196c657f8b82048b1beeb0f9599f5fdc.php 第 166 行.
[ 2013-02-27T09:56:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: moduleList2 196c657f8b82048b1beeb0f9599f5fdc.php 第 188 行.
[ 2013-02-27T09:56:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Index/left | NOTIC: [8] Undefined index: tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 255 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: id AccountAction.class.php 第 6 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001664s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002826s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.000361s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) ORDER BY ordernum desc [ RunTime:0.001008s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) AND ( `is_publish` = 1 ) ORDER BY ordernum desc [ RunTime:0.000801s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` IN ('3','4') ) ORDER BY ordernum desc [ RunTime:0.000662s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: account_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 15 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 255 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: id AccountAction.class.php 第 6 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001606s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002522s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.000381s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) ORDER BY ordernum desc [ RunTime:0.000965s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) AND ( `is_publish` = 1 ) ORDER BY ordernum desc [ RunTime:0.000790s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` IN ('3','4') ) ORDER BY ordernum desc [ RunTime:0.000674s ]
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: account_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 15 行.
[ 2013-02-27T09:56:59+08:00 ] /yy_v2/y_dd/yconfig/index.php/Account/edit/id/ | NOTIC: [8] Undefined index: tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 255 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001793s ]
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002459s ]
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined index: aid CategoryAction.class.php 第 15 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined index: act CategoryAction.class.php 第 16 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `id` = '36' ) LIMIT 1  [ RunTime:0.000444s ]
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '12' ) ORDER BY ordernum desc [ RunTime:0.000988s ]
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000655s ]
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 41 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 45 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 63 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 67 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 71 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 75 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 79 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 100 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 130 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 131 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 132 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 133 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined index: aid 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 179 行.
[ 2013-02-27T09:58:49+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/36/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 212 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001937s ]
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002599s ]
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined index: aid CategoryAction.class.php 第 15 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined index: act CategoryAction.class.php 第 16 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1170' ) LIMIT 1  [ RunTime:0.000448s ]
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY ordernum desc [ RunTime:0.000986s ]
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000824s ]
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 41 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 45 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 63 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 67 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 71 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 75 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 79 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 100 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 130 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 131 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 132 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 133 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined index: aid 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 179 行.
[ 2013-02-27T09:58:56+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1170/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 212 行.
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001623s ]
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002677s ]
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | NOTIC: [8] Undefined index: aid CategoryAction.class.php 第 15 行.
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1170' ) LIMIT 1  [ RunTime:0.000463s ]
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY ordernum desc [ RunTime:0.000943s ]
[ 2013-02-27T09:58:57+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000729s ]
[ 2013-02-27T09:58:58+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/act/update/id/1170/aid/ | NOTIC: [8] Undefined index: aid 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 179 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.002062s ]
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.002674s ]
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined index: aid CategoryAction.class.php 第 15 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined index: act CategoryAction.class.php 第 16 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1499' ) LIMIT 1  [ RunTime:0.000426s ]
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '12' ) ORDER BY ordernum desc [ RunTime:0.000910s ]
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000656s ]
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 41 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 45 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 63 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 67 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 71 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 75 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 79 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 100 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 130 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 131 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 132 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 133 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined index: aid 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 179 行.
[ 2013-02-27T09:59:03+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1499/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 212 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined index: account_id CommonAction.class.php 第 20 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.002111s ]
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.003420s ]
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined index: aid CategoryAction.class.php 第 15 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined index: act CategoryAction.class.php 第 16 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1501' ) LIMIT 1  [ RunTime:0.000445s ]
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1499' ) ORDER BY ordernum desc [ RunTime:0.000708s ]
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) ORDER BY is_default desc,ordernum desc [ RunTime:0.000643s ]
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 41 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 45 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 63 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 67 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 71 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 75 行.
[ 2013-02-27T09:59:04+08:00 ] /yy_v2/y_dd/yconfig/index.php/Category/edit/id/1501/aid/ | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 79 行.
